"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.904719792E0,5.151069546E-1,4.405371210E-1,-2.175622644E0,2.278758877E0
8.914747792E0,8.975230443E-1,5.318066025E-1,-3.068437511E0,3.240937308E0
8.924775792E0,1.568631374E0,5.433873054E-1,-3.967303076E0,4.300624123E0
8.934803792E0,1.929123913E0,6.642264488E-1,-4.651431108E0,5.079225059E0
8.944831792E0,1.794767177E0,7.207643464E-1,-5.121136479E0,5.474187547E0
8.954859792E0,1.257822041E0,7.370231143E-1,-5.417570432E0,5.610293107E0
8.964888792E0,7.348002952E-1,7.665252408E-1,-5.992027795E0,6.085383268E0
8.974916792E0,4.310462129E-1,9.334606165E-1,-7.003449923E0,7.078521059E0
8.984944792E0,2.605437434E-1,1.097914726E0,-8.216672326E0,8.293793095E0
8.994972792E0,4.181706440E-1,1.160839830E0,-8.930109819E0,9.014947431E0
9.005000792E0,1.075804065E0,1.018157535E0,-8.436704805E0,8.565744984E0
9.015028792E0,2.019754001E0,2.969540629E-1,-6.797919123E0,7.097837160E0
9.025056792E0,2.442191359E0,-6.788184679E-1,-4.373908220E0,5.055310699E0
9.035084792E0,2.517970689E0,-1.425257353E0,-1.890377631E0,3.456162974E0
9.045112792E0,2.624413987E0,-1.699997552E0,1.572994566E-1,3.130859877E0
9.055140792E0,2.222957609E0,-1.720894039E0,1.909986561E0,3.398685847E0
9.065169792E0,1.631221724E0,-1.770093681E0,3.349043051E0,4.124343015E0
9.075197792E0,1.118527915E0,-1.762848688E0,4.429868120E0,4.897190190E0
9.085225792E0,8.550757670E-1,-1.879127880E0,5.050054218E0,5.455760603E0
9.095253792E0,1.124378639E0,-1.975228331E0,5.206829764E0,5.681270146E0
9.105281792E0,1.643923046E0,-2.048765547E0,5.169923308E0,5.798968034E0
