"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.024968667E0,7.402101392E-1,-4.050396688E0,-2.176009730E1,2.214622900E1
5.034993667E0,2.558852667E-1,-4.265783554E0,-2.176782966E1,2.218334498E1
5.045018667E0,-3.274429071E-1,-4.481161065E0,-2.192374917E1,2.237942808E1
5.055043667E0,-8.337591577E-1,-4.655851895E0,-2.215254838E1,2.265187655E1
5.065067667E0,4.204743885E0,-1.018769388E1,1.379928861E1,1.766038912E1
5.075092667E0,1.846349559E0,-6.933234803E0,8.227464532E0,1.091649780E1
5.085117667E0,-2.864591879E-1,-7.707225477E0,-4.816802353E0,9.093127533E0
5.095142667E0,3.534292783E0,-1.179318376E1,-1.307963435E1,1.796238413E1
5.105167667E0,1.026642781E1,-1.757587188E1,-8.315059916E0,2.198751995E1
5.115192667E0,1.031330260E1,-1.740304690E1,-8.546164683E0,2.196058247E1
5.125217667E0,1.036497093E1,-1.725984859E1,-8.738187245E0,2.194745798E1
5.135242667E0,1.043932647E1,-1.715586170E1,-8.842501572E0,2.194294788E1
5.145266667E0,1.055796998E1,-1.705090652E1,-8.902478802E0,2.194215742E1
5.155291667E0,8.541101578E0,-8.996388593E0,-1.587608804E0,1.250623547E1
5.165316667E0,7.756169010E0,-7.013589579E0,-1.146800373E0,1.051968382E1
5.175341667E0,6.574931461E0,-6.423632417E0,-1.813582055E0,9.369197245E0
5.185366667E0,5.219864377E0,-6.442257553E0,-3.530963086E0,9.012067843E0
5.195391667E0,5.094159765E0,-5.297569780E0,-4.912332408E0,8.840006729E0
5.205416667E0,4.061955464E0,-2.899548873E0,-4.710179838E0,6.862409195E0
5.215441667E0,2.973165318E0,-5.510603142E-1,-3.435035713E0,4.576335851E0
5.225465667E0,2.418532355E0,1.393756941E0,-2.129576114E0,3.510975874E0
5.235490667E0,1.119056796E0,3.231338015E0,-1.461757135E0,3.718947083E0
5.245515667E0,-4.580737978E-2,5.451286647E0,-1.486530911E0,5.650521974E0
5.255540667E0,-7.669026786E-1,7.492978817E0,-1.593282065E0,7.698793348E0
5.265565667E0,-1.205333340E0,9.110404621E0,-2.350774966E0,9.485696799E0
5.275590208E0,-1.868820993E0,1.021355260E1,-3.074676490E0,1.082879422E1
5.285615208E0,-2.265026279E0,1.099794489E1,-3.195585215E0,1.167462636E1
5.295640208E0,-2.353909220E0,1.145404291E1,-3.204900999E0,1.212465992E1
5.305664208E0,-2.612422225E0,1.144508732E1,-3.133402416E0,1.215043145E1
5.315689208E0,-3.046523608E0,1.096192253E1,-3.039880587E0,1.177649887E1
5.325714208E0,-3.529868487E0,1.033227564E1,-2.568062908E0,1.121654308E1
5.335739208E0,-3.878197064E0,9.858552940E0,-9.338190508E-1,1.063501277E1
5.345764208E0,-4.676821472E0,9.249273654E0,1.342209642E0,1.045099272E1
5.355789208E0,-5.629051359E0,8.812332278E0,3.304823190E0,1.096655259E1
5.365814208E0,-4.724695551E0,9.096543211E0,4.261893694E0,1.110106231E1
5.375839208E0,-2.725897385E0,9.457797058E0,4.704288476E0,1.090920583E1
5.385863208E0,-2.207894889E0,9.494327538E0,5.164476042E0,1.103126774E1
5.395888208E0,-2.084100271E0,9.488158141E0,5.407237233E0,1.111786101E1
5.405913208E0,-2.149755439E0,9.346743815E0,5.906913970E0,1.126386706E1
5.415938208E0,-2.654461659E0,8.926461741E0,6.561726109E0,1.139228403E1
5.425963208E0,-3.047131134E0,8.485492803E0,6.934750986E0,1.137450515E1
5.435988208E0,-2.983106461E0,8.285829685E0,6.956709035E0,1.122273132E1
5.446013208E0,-2.784585596E0,8.364491692E0,6.764773012E0,1.111219115E1
5.456038208E0,-2.717083585E0,8.615974005E0,6.249987654E0,1.098544023E1
5.466063208E0,-2.484563792E0,8.887797613E0,5.991513825E0,1.100291968E1
5.476087208E0,-2.437127378E0,8.995212134E0,6.069674726E0,1.112179763E1
5.486112208E0,-2.818681880E0,8.915567209E0,5.563446769E0,1.088045248E1
5.496137208E0,-3.007023620E0,8.760686746E0,5.006401244E0,1.052881174E1
5.506162208E0,-2.889501894E0,8.905125836E0,4.719732141E0,1.048457719E1
5.516187208E0,-2.761003776E0,9.134069472E0,4.743419797E0,1.065619061E1
5.526212208E0,-2.631158166E0,9.205553437E0,4.607757377E0,1.062528284E1
5.536237208E0,-2.511774687E0,9.074280522E0,4.242533271E0,1.032718101E1
5.546262208E0,-2.571722388E0,8.906557819E0,3.697963366E0,9.980754545E0
5.556286208E0,-2.770279506E0,8.669799964E0,2.976198269E0,9.575888267E0
5.566311208E0,-2.846219927E0,8.454751652E0,1.870655557E0,9.114995644E0
5.576336208E0,-2.751087190E0,8.410191776E0,5.329821852E-1,8.864754731E0
5.586361208E0,-2.606840473E0,8.485459474E0,-2.951329476E-1,8.881764644E0
5.596386208E0,-2.021994362E0,8.187539159E0,6.989764515E-1,8.462436219E0
