"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.270329721E0,-2.274494171E-1,-1.227379227E1,-1.813662720E1,2.190056976E1
2.278355694E0,2.026929855E-1,-1.424821758E1,-1.431647682E1,2.019936379E1
2.286381667E0,-3.300037384E0,-1.266387653E1,-8.278867722E0,1.548559545E1
2.294407640E0,-3.518354416E0,-1.112969208E1,-3.874254227E0,1.229872796E1
2.302433613E0,5.589170456E-1,-1.312817287E1,-3.286354065E0,1.354479362E1
2.310459586E0,5.700283051E0,-1.295619774E1,-2.041952610E0,1.430125369E1
2.318485559E0,6.292485237E0,-1.210415840E1,-5.472083092E-1,1.365303842E1
2.326511533E0,4.179378033E0,-1.193443012E1,2.496176720E0,1.288909311E1
2.334537506E0,1.357944012E0,-9.271512985E0,5.030469894E-1,9.383923553E0
2.342563479E0,-8.757724762E-1,-8.413714409E0,-3.305539131E0,9.082078866E0
2.350589452E0,-4.572454453E0,-6.967614651E0,-7.720003128E0,1.136016910E1
2.358615425E0,-5.276147842E0,-6.539228916E0,-9.599621773E0,1.275742878E1
2.366641398E0,-1.911074638E0,-5.570023537E0,-9.939343452E0,1.155283155E1
2.374667371E0,6.012913704E0,-1.329020500E1,-4.458861351E0,1.525339715E1
2.382693344E0,3.546009064E-1,-1.243076611E1,-8.525758743E0,1.507774021E1
2.390719317E0,-1.569322586E0,-9.242250443E0,-1.394661808E1,1.680446734E1
2.398745290E0,4.179236889E0,-1.448233366E0,-1.223652840E1,1.301138071E1
2.406771263E0,7.949447632E0,2.322230577E0,-1.395136642E1,1.622427495E1
2.414797237E0,9.073494911E0,9.325071335E0,-1.773682213E1,2.199727539E1
2.422823210E0,6.955394268E0,3.573280334E0,-1.014160156E1,1.280616742E1
2.430849183E0,2.335472107E-1,1.428540349E0,-8.368316650E0,8.492584730E0
2.438875156E0,9.899764061E-1,1.272122383E0,-6.875265598E0,7.061701331E0
2.446901129E0,-1.019678116E-1,3.609770536E-1,-4.315147400E0,4.331419969E0
2.454927102E0,-1.182418346E0,-7.840206623E-1,-1.688719273E0,2.205578003E0
2.462953075E0,8.292684555E-1,7.426654696E-1,-2.385168076E0,2.632159744E0
2.470979048E0,6.635059357E0,-3.269004226E-1,-4.635324001E0,8.100438578E0
2.479005021E0,1.400838852E1,-2.436312675E0,-5.443842888E0,1.522517631E1
2.487030994E0,1.592727661E1,-2.780899525E0,-5.642331600E0,1.712446929E1
2.495056968E0,1.623850250E1,-3.897542000E0,-4.040706635E0,1.718159211E1
2.503082941E0,2.156412125E1,-5.451447487E0,-9.785590172E-1,2.226403339E1
2.511108914E0,2.325595474E1,-6.241328239E0,-5.541898727E0,2.470842469E1
2.519134887E0,2.209626770E1,-6.384656906E0,-7.390557766E0,2.415841953E1
2.527160860E0,1.943233871E1,-6.466533661E0,-7.982056618E0,2.198056126E1
2.535186833E0,1.680192375E1,-6.601104736E0,-8.283052444E0,1.986172659E1
